run_timestamp,name_a,name_b,game_index,a_is_blue,winner_name,total_moves,total_time,avg_time_blue,avg_time_red,sims,time_per_move
2026-04-26_1545,AlphaBeta,AZ-01_2,39,1,AZ-01_2,24,0.9150,0.000996,0.075240,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,40,0,AlphaBeta,26,0.9928,0.075329,0.001026,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,41,1,AZ-01_2,24,0.8571,0.000985,0.070430,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,42,0,AlphaBeta,26,0.9296,0.070478,0.001015,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,43,1,AZ-01_2,24,0.8038,0.000980,0.065991,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,44,0,AlphaBeta,26,0.9888,0.075034,0.001010,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,45,1,AZ-01_2,24,0.8068,0.000995,0.066224,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,46,0,AlphaBeta,26,0.9341,0.070812,0.001025,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,47,1,AZ-01_2,24,0.8082,0.000979,0.066357,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,48,0,AlphaBeta,26,0.9317,0.070638,0.001012,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,49,1,AZ-01_2,24,0.7999,0.000973,0.065672,200,0.5
2026-04-26_1545,AlphaBeta,AZ-01_2,50,0,AlphaBeta,26,0.9891,0.075060,0.001012,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,1,1,AlphaBeta,53,10.5953,0.319266,0.075944,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,2,0,AlphaBeta,30,8.4626,0.077043,0.487105,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,3,1,AlphaBeta,53,2.2753,0.001044,0.086408,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,4,0,AlphaBeta,30,1.1088,0.072552,0.001343,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,5,1,AlphaBeta,53,1.8265,0.001040,0.069147,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,6,0,AlphaBeta,30,1.1069,0.072433,0.001336,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,7,1,AlphaBeta,53,1.8924,0.001048,0.071675,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,8,0,AlphaBeta,30,1.1109,0.072692,0.001341,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,9,1,AlphaBeta,53,1.8372,0.001039,0.069562,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,10,0,AlphaBeta,30,1.1098,0.072623,0.001339,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,11,1,AlphaBeta,53,1.9017,0.001049,0.072030,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,12,0,AlphaBeta,30,1.1160,0.073037,0.001341,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,13,1,AlphaBeta,53,1.8518,0.001041,0.070119,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,14,0,AlphaBeta,30,1.1770,0.077100,0.001344,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,15,1,AlphaBeta,53,1.8533,0.001044,0.070177,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,16,0,AlphaBeta,30,1.1295,0.073936,0.001341,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,17,1,AlphaBeta,53,1.8659,0.001039,0.070667,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,18,0,AlphaBeta,30,1.1950,0.078291,0.001350,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,19,1,AlphaBeta,53,1.8783,0.001047,0.071134,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,20,0,AlphaBeta,30,1.1395,0.074599,0.001343,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,21,1,AlphaBeta,53,1.8936,0.001038,0.071730,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,22,0,AlphaBeta,30,1.2034,0.078855,0.001348,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,23,1,AlphaBeta,53,1.9001,0.001046,0.071974,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,24,0,AlphaBeta,30,1.1621,0.076107,0.001340,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,25,1,AlphaBeta,53,2.0038,0.001045,0.075961,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,26,0,AlphaBeta,30,1.1111,0.072705,0.001343,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,27,1,AlphaBeta,53,1.8279,0.001044,0.069199,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,28,0,AlphaBeta,30,1.1096,0.072611,0.001335,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,29,1,AlphaBeta,53,1.8867,0.001044,0.071459,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,30,0,AlphaBeta,30,1.1096,0.072608,0.001342,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,31,1,AlphaBeta,53,1.8390,0.001043,0.069626,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,32,0,AlphaBeta,30,1.1130,0.072841,0.001334,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,33,1,AlphaBeta,53,1.9029,0.001045,0.072082,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,34,0,AlphaBeta,30,1.1142,0.072915,0.001339,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,35,1,AlphaBeta,53,1.8537,0.001039,0.070196,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,36,0,AlphaBeta,30,1.1183,0.073195,0.001336,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,37,1,AlphaBeta,53,1.9151,0.001046,0.072551,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,38,0,AlphaBeta,30,1.1276,0.073804,0.001343,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,39,1,AlphaBeta,53,1.8584,0.001043,0.070373,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,40,0,AlphaBeta,30,1.1316,0.074083,0.001336,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,41,1,AlphaBeta,53,1.9298,0.001046,0.073116,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,42,0,AlphaBeta,30,1.1368,0.074420,0.001339,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,43,1,AlphaBeta,53,1.8862,0.001038,0.071445,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,44,0,AlphaBeta,30,1.2016,0.078742,0.001339,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,45,1,AlphaBeta,53,1.8933,0.001050,0.071708,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,46,0,AlphaBeta,30,1.1593,0.075912,0.001347,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,47,1,AlphaBeta,53,1.9513,0.001049,0.073940,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,48,0,AlphaBeta,30,1.1675,0.076452,0.001353,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,49,1,AlphaBeta,53,1.8295,0.001048,0.069257,200,0.5
2026-04-26_1547,AlphaBeta,AZ-03,50,0,AlphaBeta,30,1.1075,0.072466,0.001345,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,1,1,AlphaBeta,49,7.6319,0.233244,0.075021,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,2,0,AlphaBeta,26,5.4824,0.089889,0.331820,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,3,1,AlphaBeta,49,1.6769,0.000712,0.069118,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,4,0,AlphaBeta,26,0.9682,0.073415,0.001045,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,5,1,AlphaBeta,49,1.6890,0.000716,0.069616,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,6,0,AlphaBeta,26,0.9677,0.073373,0.001047,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,7,1,AlphaBeta,49,2.0328,0.000721,0.083938,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,8,0,AlphaBeta,26,0.9643,0.073106,0.001050,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,9,1,AlphaBeta,49,1.6837,0.000717,0.069395,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,10,0,AlphaBeta,26,0.9617,0.072910,0.001047,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,11,1,AlphaBeta,49,1.7428,0.000722,0.071852,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,12,0,AlphaBeta,26,0.9693,0.073490,0.001052,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,13,1,AlphaBeta,49,1.7253,0.000716,0.071129,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,14,0,AlphaBeta,26,0.9944,0.075427,0.001045,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,15,1,AlphaBeta,49,1.7777,0.000716,0.073311,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,16,0,AlphaBeta,26,1.0134,0.076887,0.001051,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,17,1,AlphaBeta,49,1.6336,0.000719,0.067304,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,18,0,AlphaBeta,26,0.9383,0.071109,0.001049,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,19,1,AlphaBeta,49,1.6290,0.000717,0.067118,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,20,0,AlphaBeta,26,0.9332,0.070716,0.001047,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,21,1,AlphaBeta,49,1.7034,0.000721,0.070212,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,22,0,AlphaBeta,26,0.9406,0.071287,0.001046,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,23,1,AlphaBeta,49,1.6473,0.000718,0.067877,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,24,0,AlphaBeta,26,0.9392,0.071185,0.001046,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,25,1,AlphaBeta,49,1.7036,0.000719,0.070221,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,26,0,AlphaBeta,26,0.9467,0.071757,0.001047,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,27,1,AlphaBeta,49,1.6594,0.000717,0.068384,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,28,0,AlphaBeta,26,0.9454,0.071660,0.001048,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,29,1,AlphaBeta,49,1.6595,0.000718,0.068387,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,30,0,AlphaBeta,26,1.0083,0.076490,0.001052,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,31,1,AlphaBeta,49,1.6721,0.000720,0.068911,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,32,0,AlphaBeta,26,0.9592,0.072718,0.001049,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,33,1,AlphaBeta,49,1.6822,0.000718,0.069334,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,34,0,AlphaBeta,26,0.9585,0.072665,0.001050,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,35,1,AlphaBeta,49,1.7445,0.000720,0.071927,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,36,0,AlphaBeta,26,0.9760,0.074006,0.001052,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,37,1,AlphaBeta,49,1.6986,0.000718,0.070017,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,38,0,AlphaBeta,26,0.9710,0.073624,0.001047,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,39,1,AlphaBeta,49,1.8087,0.000721,0.074600,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,40,0,AlphaBeta,26,1.0028,0.076065,0.001053,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,41,1,AlphaBeta,49,1.6983,0.000721,0.070002,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,42,0,AlphaBeta,26,0.9399,0.071233,0.001048,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,43,1,AlphaBeta,49,1.6329,0.000717,0.067279,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,44,0,AlphaBeta,26,0.9391,0.071173,0.001050,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,45,1,AlphaBeta,49,1.6935,0.000722,0.069798,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,46,0,AlphaBeta,26,0.9441,0.071556,0.001051,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,47,1,AlphaBeta,49,1.6406,0.000718,0.067599,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,48,0,AlphaBeta,26,0.9419,0.071384,0.001050,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,49,1,AlphaBeta,49,1.6966,0.000723,0.069925,200,0.5
2026-04-26_1548,AlphaBeta,AZ-04,50,0,AlphaBeta,26,0.9453,0.071652,0.001048,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,1,1,AZ-05,24,1.0486,0.020657,0.066713,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,2,0,AlphaBeta,26,5.1546,0.090961,0.305527,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,3,1,AZ-05,24,0.8062,0.000931,0.066239,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,4,0,AlphaBeta,26,0.9706,0.073383,0.001257,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,5,1,AZ-05,24,0.8093,0.000938,0.066487,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,6,0,AlphaBeta,26,1.3436,0.102058,0.001270,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,7,1,AZ-05,24,0.8251,0.000940,0.067807,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,8,0,AlphaBeta,26,0.9914,0.074982,0.001261,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,9,1,AZ-05,24,0.8288,0.000931,0.068126,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,10,0,AlphaBeta,26,0.9934,0.075132,0.001259,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,11,1,AZ-05,24,0.8250,0.000937,0.067801,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,12,0,AlphaBeta,26,0.9961,0.075344,0.001255,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,13,1,AZ-05,24,0.8971,0.000938,0.073808,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,14,0,AlphaBeta,26,1.0107,0.076465,0.001262,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,15,1,AZ-05,24,0.8553,0.000931,0.070334,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,16,0,AlphaBeta,26,1.0111,0.076498,0.001256,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,17,1,AZ-05,24,0.7967,0.000939,0.065438,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,18,0,AlphaBeta,26,0.9608,0.072630,0.001259,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,19,1,AZ-05,24,0.7986,0.000930,0.065607,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,20,0,AlphaBeta,26,1.0212,0.077270,0.001265,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,21,1,AZ-05,24,0.7951,0.000937,0.065311,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,22,0,AlphaBeta,26,0.9636,0.072848,0.001254,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,23,1,AZ-05,24,0.7977,0.000938,0.065524,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,24,0,AlphaBeta,26,0.9626,0.072769,0.001257,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,25,1,AZ-05,24,0.7995,0.000932,0.065677,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,26,0,AlphaBeta,26,0.9640,0.072868,0.001262,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,27,1,AZ-05,24,0.8611,0.000940,0.070806,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,28,0,AlphaBeta,26,0.9664,0.073052,0.001263,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,29,1,AZ-05,24,0.8049,0.000940,0.066120,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,30,0,AlphaBeta,26,0.9687,0.073236,0.001260,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,31,1,AZ-05,24,0.8069,0.000939,0.066286,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,32,0,AlphaBeta,26,0.9670,0.073101,0.001263,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,33,1,AZ-05,24,0.8034,0.000936,0.066004,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,34,0,AlphaBeta,26,1.0318,0.078086,0.001262,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,35,1,AZ-05,24,0.8094,0.000939,0.066496,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,36,0,AlphaBeta,26,0.9751,0.073725,0.001263,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,37,1,AZ-05,24,0.8117,0.000935,0.066697,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,38,0,AlphaBeta,26,0.9835,0.074366,0.001264,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,39,1,AZ-05,24,0.8158,0.000935,0.067034,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,40,0,AlphaBeta,26,0.9803,0.074128,0.001259,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,41,1,AZ-05,24,0.8167,0.000940,0.067102,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,42,0,AlphaBeta,26,1.0398,0.078686,0.001273,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,43,1,AZ-05,24,0.8244,0.000938,0.067745,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,44,0,AlphaBeta,26,0.9890,0.074796,0.001262,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,45,1,AZ-05,24,0.8250,0.000940,0.067794,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,46,0,AlphaBeta,26,0.9862,0.074573,0.001264,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,47,1,AZ-05,24,0.8226,0.000940,0.067600,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,48,0,AlphaBeta,26,0.9946,0.075221,0.001261,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,49,1,AZ-05,24,0.8876,0.000943,0.073014,200,0.5
2026-04-26_1549,AlphaBeta,AZ-05,50,0,AlphaBeta,26,0.9998,0.075621,0.001262,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,1,1,AZ-06,24,3.1503,0.160177,0.102331,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,2,0,AlphaBeta,28,5.9705,0.075704,0.350739,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,3,1,AZ-06,24,0.8305,0.000991,0.068205,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,4,0,AlphaBeta,28,1.0432,0.073256,0.001237,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,5,1,AZ-06,24,1.1866,0.000995,0.097876,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,6,0,AlphaBeta,28,1.0279,0.072158,0.001243,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,7,1,AZ-06,24,0.8265,0.000991,0.067874,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,8,0,AlphaBeta,28,1.0379,0.072866,0.001244,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,9,1,AZ-06,24,0.8269,0.000992,0.067899,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,10,0,AlphaBeta,28,1.0929,0.076794,0.001246,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,11,1,AZ-06,24,0.8333,0.000994,0.068434,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,12,0,AlphaBeta,28,1.0445,0.073342,0.001241,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,13,1,AZ-06,24,0.8326,0.000996,0.068372,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,14,0,AlphaBeta,28,1.0457,0.073434,0.001241,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,15,1,AZ-06,24,0.8350,0.000987,0.068584,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,16,0,AlphaBeta,28,1.1057,0.077705,0.001250,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,17,1,AZ-06,24,0.8401,0.000996,0.069001,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,18,0,AlphaBeta,28,1.0537,0.074001,0.001238,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,19,1,AZ-06,24,0.8602,0.000993,0.070679,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,20,0,AlphaBeta,28,1.0651,0.074816,0.001239,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,21,1,AZ-06,24,0.8981,0.001002,0.073828,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,22,0,AlphaBeta,28,1.0147,0.071213,0.001245,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,23,1,AZ-06,24,0.8124,0.000993,0.066690,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,24,0,AlphaBeta,28,1.0103,0.070904,0.001237,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,25,1,AZ-06,24,0.8073,0.000994,0.066266,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,26,0,AlphaBeta,28,1.0700,0.075160,0.001244,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,27,1,AZ-06,24,0.8096,0.000989,0.066463,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,28,0,AlphaBeta,28,1.0148,0.071220,0.001245,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,29,1,AZ-06,24,0.8116,0.000991,0.066625,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,30,0,AlphaBeta,28,1.0096,0.070853,0.001242,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,31,1,AZ-06,24,0.8672,0.000998,0.071258,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,32,0,AlphaBeta,28,1.0172,0.071393,0.001241,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,33,1,AZ-06,24,0.8147,0.000992,0.066889,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,34,0,AlphaBeta,28,1.0165,0.071343,0.001244,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,35,1,AZ-06,24,0.8092,0.000997,0.066423,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,36,0,AlphaBeta,28,1.0782,0.075747,0.001246,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,37,1,AZ-06,24,0.8160,0.000996,0.066991,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,38,0,AlphaBeta,28,1.0246,0.071918,0.001244,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,39,1,AZ-06,24,0.8167,0.000992,0.067056,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,40,0,AlphaBeta,28,1.0235,0.071843,0.001244,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,41,1,AZ-06,24,0.8782,0.001001,0.072166,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,42,0,AlphaBeta,28,1.0310,0.072380,0.001242,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,43,1,AZ-06,24,0.8224,0.000997,0.067519,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,44,0,AlphaBeta,28,1.0302,0.072321,0.001242,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,45,1,AZ-06,24,0.8211,0.000994,0.067421,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,46,0,AlphaBeta,28,1.0975,0.077123,0.001250,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,47,1,AZ-06,24,0.8313,0.000994,0.068267,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,48,0,AlphaBeta,28,1.0419,0.073155,0.001241,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,49,1,AZ-06,24,0.8296,0.000994,0.068121,200,0.5
2026-04-26_1550,AlphaBeta,AZ-06,50,0,AlphaBeta,28,1.0415,0.073126,0.001243,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,1,1,AZ-07,48,1.7099,0.000791,0.070445,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,2,0,AlphaBeta,22,0.8199,0.073313,0.001203,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,3,1,AZ-07,48,1.7081,0.000787,0.070370,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,4,0,AlphaBeta,22,0.8279,0.074050,0.001197,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,5,1,AZ-07,48,1.7019,0.000789,0.070109,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,6,0,AlphaBeta,22,0.7902,0.070620,0.001196,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,7,1,AZ-07,48,1.5913,0.000786,0.065505,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,8,0,AlphaBeta,22,0.7869,0.070322,0.001197,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,9,1,AZ-07,48,1.6508,0.000790,0.067982,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,10,0,AlphaBeta,22,0.7882,0.070434,0.001197,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,11,1,AZ-07,48,1.6052,0.000789,0.066081,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,12,0,AlphaBeta,22,0.7875,0.070379,0.001196,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,13,1,AZ-07,48,1.6587,0.000787,0.068312,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,14,0,AlphaBeta,22,0.7875,0.070367,0.001199,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,15,1,AZ-07,48,1.6100,0.000786,0.066287,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,16,0,AlphaBeta,22,0.7924,0.070825,0.001196,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,17,1,AZ-07,48,1.6056,0.000787,0.066099,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,18,0,AlphaBeta,22,0.8548,0.076485,0.001203,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,19,1,AZ-07,48,1.6164,0.000787,0.066552,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,20,0,AlphaBeta,22,0.8031,0.071791,0.001199,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,21,1,AZ-07,48,1.6234,0.000786,0.066842,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,22,0,AlphaBeta,22,0.8030,0.071783,0.001194,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,23,1,AZ-07,48,1.6973,0.000787,0.069924,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,24,0,AlphaBeta,22,0.8103,0.072451,0.001195,200,0.5
2026-04-26_1551,AlphaBeta,AZ-07,25,1,AZ-07,48,1.6390,0.000786,0.067495,200,0.5
