checkpoint,ckpt_date,name_a,name_b,game_index,a_is_blue,blue_name,red_name,winner,winner_name,total_moves,total_time,avg_time_blue,avg_time_red
best_model_03_04,2026-04-03,AlphaZero,AlphaBeta,97,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3456,0.030004,0.001402
best_model_03_04,2026-04-03,AlphaZero,AlphaBeta,98,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.3188,0.001543,0.030165
best_model_03_04,2026-04-03,AlphaZero,AlphaBeta,99,1,AlphaZero,AlphaBeta,red,AlphaBeta,22,0.3844,0.033542,0.001392
best_model_03_04,2026-04-03,AlphaZero,AlphaBeta,100,0,AlphaBeta,AlphaZero,blue,AlphaBeta,21,0.3224,0.001370,0.030722
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,1,1,AlphaZero,MonteCarlo,red,MonteCarlo,52,13.4706,0.035843,0.482234
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,2,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,20.9890,0.489588,0.036004
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,3,1,AlphaZero,MonteCarlo,red,MonteCarlo,58,15.0861,0.035938,0.484247
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,4,0,MonteCarlo,AlphaZero,blue,MonteCarlo,101,26.9736,0.492506,0.037054
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,5,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1302,0.033829,0.473390
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,6,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.3150,0.491620,0.037729
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,7,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,11.9266,0.038693,0.479833
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,8,0,MonteCarlo,AlphaZero,red,AlphaZero,102,27.4357,0.501892,0.036014
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,9,1,AlphaZero,MonteCarlo,red,MonteCarlo,40,10.2484,0.036083,0.476323
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,10,0,MonteCarlo,AlphaZero,blue,MonteCarlo,81,21.4700,0.489506,0.034976
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,11,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7249,0.036800,0.475018
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,12,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.2705,0.491633,0.036728
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,13,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.4139,0.036265,0.480957
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,14,0,MonteCarlo,AlphaZero,red,AlphaZero,82,22.0561,0.502150,0.035767
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,15,1,AlphaZero,MonteCarlo,red,MonteCarlo,32,8.0807,0.035025,0.469998
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,16,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.6808,0.491032,0.035962
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,17,1,AlphaZero,MonteCarlo,red,MonteCarlo,60,15.6450,0.036524,0.484949
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,18,0,MonteCarlo,AlphaZero,blue,MonteCarlo,95,25.3893,0.491799,0.037886
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,19,1,AlphaZero,MonteCarlo,red,MonteCarlo,34,8.6383,0.036112,0.472003
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,20,0,MonteCarlo,AlphaZero,blue,MonteCarlo,83,22.0632,0.490101,0.036033
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,21,1,AlphaZero,MonteCarlo,red,MonteCarlo,64,16.6791,0.035435,0.485759
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,22,0,MonteCarlo,AlphaZero,red,AlphaZero,62,16.7109,0.502323,0.036696
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,23,1,AlphaZero,MonteCarlo,red,MonteCarlo,44,11.3325,0.036563,0.478534
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,24,0,MonteCarlo,AlphaZero,blue,MonteCarlo,75,19.9606,0.489125,0.037088
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,25,1,AlphaZero,MonteCarlo,red,MonteCarlo,72,18.8368,0.035758,0.487462
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,26,0,MonteCarlo,AlphaZero,blue,MonteCarlo,83,22.0658,0.489829,0.036378
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,27,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1979,0.037055,0.473911
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,28,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.3244,0.491233,0.038346
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,29,1,AlphaZero,MonteCarlo,red,MonteCarlo,40,10.2794,0.037543,0.476408
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,30,0,MonteCarlo,AlphaZero,blue,MonteCarlo,83,22.0987,0.490673,0.036306
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,31,1,AlphaZero,MonteCarlo,red,MonteCarlo,50,12.9574,0.036639,0.481631
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,32,0,MonteCarlo,AlphaZero,red,AlphaZero,60,16.1224,0.501914,0.035466
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,33,1,AlphaZero,MonteCarlo,red,MonteCarlo,30,7.5478,0.035108,0.468059
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,34,0,MonteCarlo,AlphaZero,blue,MonteCarlo,103,27.5074,0.492558,0.037089
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,35,1,AlphaZero,MonteCarlo,red,MonteCarlo,42,10.7952,0.036725,0.477312
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,36,0,MonteCarlo,AlphaZero,blue,MonteCarlo,101,26.9745,0.492661,0.036917
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,37,1,AlphaZero,MonteCarlo,red,MonteCarlo,28,7.0311,0.036617,0.465585
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,38,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,26.6251,0.493109,0.040118
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,39,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1625,0.035381,0.473626
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,40,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.6978,0.490986,0.036400
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,41,1,AlphaZero,MonteCarlo,red,MonteCarlo,54,14.0290,0.036535,0.483037
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,42,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,26.4975,0.492752,0.037890
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,43,1,AlphaZero,MonteCarlo,red,MonteCarlo,84,22.1234,0.036880,0.489829
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,44,0,MonteCarlo,AlphaZero,blue,MonteCarlo,101,26.9957,0.492437,0.037567
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,45,1,AlphaZero,MonteCarlo,red,MonteCarlo,50,12.9519,0.036385,0.481671
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,46,0,MonteCarlo,AlphaZero,blue,MonteCarlo,91,24.3055,0.491720,0.037423
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,47,1,AlphaZero,MonteCarlo,red,MonteCarlo,36,9.1595,0.035584,0.473259
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,48,0,MonteCarlo,AlphaZero,blue,MonteCarlo,93,24.8998,0.491744,0.038805
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,49,1,AlphaZero,MonteCarlo,red,MonteCarlo,46,11.8517,0.035760,0.479514
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,50,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.7118,0.491029,0.036669
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,51,1,AlphaZero,MonteCarlo,red,MonteCarlo,30,7.5526,0.035393,0.468096
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,52,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,20.9440,0.489245,0.035204
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,53,1,AlphaZero,MonteCarlo,red,MonteCarlo,60,15.5671,0.034429,0.484454
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,54,0,MonteCarlo,AlphaZero,blue,MonteCarlo,73,19.4002,0.488316,0.036979
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,55,1,AlphaZero,MonteCarlo,red,MonteCarlo,28,7.0310,0.036699,0.465494
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,56,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.6738,0.490734,0.036114
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,57,1,AlphaZero,MonteCarlo,red,MonteCarlo,72,19.3463,0.049103,0.488258
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,58,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,26.1951,0.489849,0.169215
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,59,1,AlphaZero,MonteCarlo,blue,AlphaZero,99,32.9130,0.166349,0.501901
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,60,0,MonteCarlo,AlphaZero,blue,MonteCarlo,99,28.6650,0.492089,0.082811
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,61,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.6555,0.032833,0.475336
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,62,0,MonteCarlo,AlphaZero,blue,MonteCarlo,103,27.2506,0.492525,0.032095
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,63,1,AlphaZero,MonteCarlo,red,MonteCarlo,58,14.9826,0.032215,0.484402
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,64,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.5835,0.491082,0.033701
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,65,1,AlphaZero,MonteCarlo,red,MonteCarlo,30,7.5362,0.034400,0.467999
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,66,0,MonteCarlo,AlphaZero,blue,MonteCarlo,101,26.7357,0.492339,0.032468
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,67,1,AlphaZero,MonteCarlo,red,MonteCarlo,42,10.7022,0.032183,0.477427
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,68,0,MonteCarlo,AlphaZero,blue,MonteCarlo,97,25.8517,0.491828,0.036452
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,69,1,AlphaZero,MonteCarlo,red,MonteCarlo,90,23.8812,0.039529,0.491117
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,70,0,MonteCarlo,AlphaZero,blue,MonteCarlo,79,21.0241,0.489574,0.036913
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,71,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.4559,0.038347,0.480624
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,72,0,MonteCarlo,AlphaZero,blue,MonteCarlo,101,27.0054,0.492677,0.037513
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,73,1,AlphaZero,MonteCarlo,red,MonteCarlo,40,10.2328,0.035126,0.476491
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,74,0,MonteCarlo,AlphaZero,blue,MonteCarlo,65,17.2114,0.486729,0.035884
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,75,1,AlphaZero,MonteCarlo,red,MonteCarlo,28,7.0311,0.036760,0.465443
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,76,0,MonteCarlo,AlphaZero,blue,MonteCarlo,97,25.9109,0.492149,0.037353
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,77,1,AlphaZero,MonteCarlo,blue,AlphaZero,47,12.3822,0.035048,0.501757
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,78,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.1407,0.490799,0.035898
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,79,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7218,0.036512,0.475144
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,80,0,MonteCarlo,AlphaZero,blue,MonteCarlo,97,25.9624,0.492008,0.038567
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,81,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7198,0.036524,0.475023
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,82,0,MonteCarlo,AlphaZero,blue,MonteCarlo,75,19.9483,0.489168,0.036716
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,83,1,AlphaZero,MonteCarlo,red,MonteCarlo,56,14.5405,0.035755,0.483527
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,84,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.6765,0.490979,0.035919
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,85,1,AlphaZero,MonteCarlo,red,MonteCarlo,38,9.7263,0.036967,0.474928
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,86,0,MonteCarlo,AlphaZero,blue,MonteCarlo,81,21.5267,0.489531,0.036364
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,87,1,AlphaZero,MonteCarlo,red,MonteCarlo,94,24.8351,0.037161,0.491198
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,88,0,MonteCarlo,AlphaZero,blue,MonteCarlo,85,22.6470,0.490591,0.036899
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,89,1,AlphaZero,MonteCarlo,red,MonteCarlo,64,16.8317,0.039978,0.485987
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,90,0,MonteCarlo,AlphaZero,blue,MonteCarlo,81,21.5101,0.489561,0.035917
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,91,1,AlphaZero,MonteCarlo,red,MonteCarlo,58,15.1093,0.036904,0.484088
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,92,0,MonteCarlo,AlphaZero,blue,MonteCarlo,87,23.1125,0.490443,0.035615
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,93,1,AlphaZero,MonteCarlo,red,MonteCarlo,40,10.2525,0.036208,0.476399
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,94,0,MonteCarlo,AlphaZero,blue,MonteCarlo,85,22.6960,0.491264,0.037364
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,95,1,AlphaZero,MonteCarlo,red,MonteCarlo,48,12.4030,0.036226,0.480542
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,96,0,MonteCarlo,AlphaZero,blue,MonteCarlo,75,19.9112,0.488769,0.036122
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,97,1,AlphaZero,MonteCarlo,blue,AlphaZero,91,24.1913,0.035063,0.501701
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,98,0,MonteCarlo,AlphaZero,blue,MonteCarlo,89,23.8290,0.491290,0.039058
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,99,1,AlphaZero,MonteCarlo,red,MonteCarlo,70,18.3391,0.036507,0.487429
best_model_03_04,2026-04-03,AlphaZero,MonteCarlo,100,0,MonteCarlo,AlphaZero,blue,MonteCarlo,97,25.8907,0.491897,0.037194
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,1,1,AlphaZero,MCTS-Light,red,MCTS-Light,68,17.8275,0.037653,0.486664
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,2,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,18.8028,0.487430,0.035845
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,3,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8415,0.035825,0.487525
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,4,0,MCTS-Light,AlphaZero,blue,MCTS-Light,93,24.7694,0.490924,0.036841
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,5,1,AlphaZero,MCTS-Light,red,MCTS-Light,80,21.0264,0.036680,0.488945
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,6,0,MCTS-Light,AlphaZero,blue,MCTS-Light,65,17.2555,0.486582,0.037419
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,7,1,AlphaZero,MCTS-Light,red,MCTS-Light,60,15.6254,0.036228,0.484603
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,8,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.5815,0.489074,0.038216
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,9,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3946,0.036326,0.487834
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,10,0,MCTS-Light,AlphaZero,blue,MCTS-Light,65,17.1677,0.486095,0.035188
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,11,1,AlphaZero,MCTS-Light,red,MCTS-Light,84,22.0947,0.036141,0.489886
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,12,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.4315,0.488495,0.036298
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,13,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.5339,0.038131,0.488358
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,14,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.8620,0.488150,0.035444
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,15,1,AlphaZero,MCTS-Light,red,MCTS-Light,60,15.6149,0.035614,0.484862
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,16,0,MCTS-Light,AlphaZero,blue,MCTS-Light,65,17.2010,0.485961,0.036363
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,17,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,17.3420,0.039394,0.486099
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,18,0,MCTS-Light,AlphaZero,blue,MCTS-Light,59,15.6067,0.484872,0.036550
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,19,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8411,0.036031,0.487313
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,20,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,18.8250,0.487483,0.036422
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,21,1,AlphaZero,MCTS-Light,blue,AlphaZero,81,21.5172,0.035455,0.501558
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,22,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.4093,0.488573,0.035626
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,23,1,AlphaZero,MCTS-Light,red,MCTS-Light,90,23.6876,0.036076,0.490286
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,24,0,MCTS-Light,AlphaZero,blue,MCTS-Light,65,17.1981,0.486148,0.036078
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,25,1,AlphaZero,MCTS-Light,red,MCTS-Light,56,14.5411,0.036100,0.483207
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,26,0,MCTS-Light,AlphaZero,blue,MCTS-Light,91,25.2220,0.490716,0.058840
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,27,1,AlphaZero,MCTS-Light,red,MCTS-Light,66,21.4922,0.164998,0.486259
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,28,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,23.2018,0.487438,0.161525
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,29,1,AlphaZero,MCTS-Light,red,MCTS-Light,52,16.8985,0.168135,0.481788
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,30,0,MCTS-Light,AlphaZero,blue,MCTS-Light,61,17.0695,0.485224,0.067564
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,31,1,AlphaZero,MCTS-Light,red,MCTS-Light,86,22.5023,0.033462,0.489820
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,32,0,MCTS-Light,AlphaZero,blue,MCTS-Light,65,17.0827,0.486176,0.032446
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,33,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.2355,0.030679,0.488162
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,34,0,MCTS-Light,AlphaZero,blue,MCTS-Light,59,15.4779,0.484638,0.032351
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,35,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.4638,0.035900,0.488785
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,36,0,MCTS-Light,AlphaZero,blue,MCTS-Light,79,20.8791,0.488975,0.033821
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,37,1,AlphaZero,MCTS-Light,red,MCTS-Light,82,21.2505,0.029138,0.489141
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,38,0,MCTS-Light,AlphaZero,blue,MCTS-Light,65,16.9744,0.486265,0.028965
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,39,1,AlphaZero,MCTS-Light,red,MCTS-Light,60,15.4157,0.029317,0.484518
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,40,0,MCTS-Light,AlphaZero,blue,MCTS-Light,79,20.9432,0.488897,0.035545
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,41,1,AlphaZero,MCTS-Light,red,MCTS-Light,82,21.5355,0.036005,0.489226
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,42,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,18.8221,0.487792,0.036015
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,43,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8296,0.035692,0.487334
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,44,0,MCTS-Light,AlphaZero,blue,MCTS-Light,53,14.0015,0.482999,0.036921
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,45,1,AlphaZero,MCTS-Light,red,MCTS-Light,68,17.7505,0.035664,0.486388
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,46,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.4721,0.489045,0.035510
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,47,1,AlphaZero,MCTS-Light,red,MCTS-Light,88,23.1446,0.035997,0.489987
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,48,0,MCTS-Light,AlphaZero,blue,MCTS-Light,75,19.9301,0.488669,0.036738
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,49,1,AlphaZero,MCTS-Light,red,MCTS-Light,84,22.1356,0.037391,0.489619
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,50,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.4061,0.488741,0.034172
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,51,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.2664,0.035197,0.486684
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,52,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.3531,0.488294,0.034445
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,53,1,AlphaZero,MCTS-Light,blue,AlphaZero,61,16.1029,0.034051,0.501553
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,54,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.3283,0.487833,0.035493
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,55,1,AlphaZero,MCTS-Light,red,MCTS-Light,62,16.1471,0.035794,0.485058
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,56,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.5439,0.488779,0.038959
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,57,1,AlphaZero,MCTS-Light,red,MCTS-Light,80,21.0326,0.036318,0.489460
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,58,0,MCTS-Light,AlphaZero,blue,MCTS-Light,83,21.9592,0.489258,0.034379
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,59,1,AlphaZero,MCTS-Light,red,MCTS-Light,86,22.5892,0.035526,0.489778
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,60,0,MCTS-Light,AlphaZero,blue,MCTS-Light,81,21.4626,0.489184,0.035128
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,61,1,AlphaZero,MCTS-Light,red,MCTS-Light,72,18.8485,0.035752,0.487791
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,62,0,MCTS-Light,AlphaZero,blue,MCTS-Light,61,16.1583,0.485045,0.037377
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,63,1,AlphaZero,MCTS-Light,red,MCTS-Light,74,19.3837,0.036087,0.487776
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,64,0,MCTS-Light,AlphaZero,blue,MCTS-Light,63,16.7126,0.485437,0.038001
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,65,1,AlphaZero,MCTS-Light,red,MCTS-Light,70,18.3142,0.036327,0.486914
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,66,0,MCTS-Light,AlphaZero,blue,MCTS-Light,77,20.3847,0.488702,0.034849
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,67,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.6915,0.035667,0.485922
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,68,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.2754,0.487587,0.034275
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,69,1,AlphaZero,MCTS-Light,red,MCTS-Light,62,16.1510,0.035786,0.485191
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,70,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.4176,0.488181,0.037609
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,71,1,AlphaZero,MCTS-Light,red,MCTS-Light,64,16.7216,0.037203,0.485330
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,72,0,MCTS-Light,AlphaZero,blue,MCTS-Light,71,18.7632,0.487218,0.034939
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,73,1,AlphaZero,MCTS-Light,red,MCTS-Light,68,17.8542,0.038582,0.486520
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,74,0,MCTS-Light,AlphaZero,blue,MCTS-Light,73,19.2867,0.487712,0.034462
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,75,1,AlphaZero,MCTS-Light,red,MCTS-Light,78,20.5139,0.036741,0.489214
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,76,0,MCTS-Light,AlphaZero,blue,MCTS-Light,61,16.1579,0.485740,0.036637
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,77,1,AlphaZero,MCTS-Light,red,MCTS-Light,82,21.5851,0.037226,0.489213
best_model_03_04,2026-04-03,AlphaZero,MCTS-Light,78,0,MCTS-Light,AlphaZero,blue,MCTS-Light,59,15.6888,0.484629,0.039633
